,G1,G10,G15,G23,G25,G37,G38,G44,G45,G54,G55,G57,G62,G63,G64,G65,G66,G67,G69,G72,G73,G75,G82,G85,G87,G92,G99,G5,G26,G36,G40,G42,G43,G46,G83,G90,G91,G93,G96,G98,G100,G2,G3,G4,G6,G7,G8,G9,G11,G12,G13,G14,G16,G17,G18,G19,G20,G21,G22,G24,G27,G28,G29,G30,G31,G32,G33,G34,G35,G39,G41,G47,G48,G49,G50,G51,G52,G53,G56,G58,G59,G60,G61,G68,G70,G71,G74,G76,G77,G78,G79,G80,G81,G84,G86,G88,G89,G94,G95,G97,y_G9
91,0.1706772,0.2323834,0.0053776,0.151278,0.1284716,0.5946432,0.0983287,0.371755,0.5530935,0.1522183,0.5419597,0.2660132,0.2358815,0.524778,0.4112148,0.4513866,0.4574149,0.3308483,0.4522566,0.0220621,0.0354562,0.4085901,0.110347,0.6718107,0.1553026,0.4241594,0.4958731,0.6788397,0.6270191,0.7764296,0.6331682,0.6944573,0.6272287,0.6872451,0.681076,0.6135947,0.6073629,0.6054368,0.6189781,0.6036433,0.601529,0.2215309,0.5428514,0.3571646,0.039612,0.6431151,0.4768379,0.0,0.0099365,0.2757128,0.0294254,0.0132657,0.068334,0.3720145,0.5544016,0.054257,0.0016648,0.0390493,0.1713519,0.1465605,0.4050439,0.373565,0.1543606,0.4665408,0.0999026,0.0060952,0.1872095,0.1008972,0.6610451,0.0632594,0.0299636,0.559403,0.579641,0.3524099,0.1633915,0.7608507,0.6028381,0.4262748,0.247796,0.210548,0.1282591,0.1724648,0.0115672,0.3533056,0.0263772,0.2533939,0.0815726,0.67043,0.0124018,0.1001877,0.1907955,0.0314737,0.3328166,0.1551828,0.1317512,0.1054761,0.0331549,0.3572777,0.3936291,0.2807694,0.0065969
92,0.1506831,0.4617372,0.0041296,0.1548593,0.1145689,0.6001243,0.1013591,0.468766,0.5372159,0.1909851,0.4731307,0.2522012,0.2675261,0.5342167,0.3565163,0.5164481,0.2675636,0.3223287,0.5987885,0.010735,0.0337394,0.2523533,0.1304006,0.5206112,0.1082057,0.4279157,0.5264821,0.5681224,0.6382085,0.5689851,0.5633362,0.6963614,0.5964524,0.6587299,0.6668587,0.7858862,0.6992858,0.6352538,0.6805522,0.6420987,0.6742699,0.2842742,0.5613052,0.3330348,0.0329712,0.6078911,0.343449,0.0,0.0040464,0.4247119,0.0400795,0.0258228,0.0560306,0.3583534,0.432189,0.0621946,0.0023635,0.0130968,0.2296434,0.1624162,0.4566153,0.3443514,0.2438434,0.4827631,0.1806177,0.0230034,0.1420468,0.1459713,0.7939597,0.0523521,0.0177616,0.5465979,0.6059845,0.4362862,0.1612377,0.515621,0.6593961,0.4203757,0.3866151,0.2856067,0.1044164,0.2827215,0.0438672,0.4006078,0.0223458,0.1420915,0.0488864,0.5992411,0.0482536,0.1382286,0.1579867,0.0086686,0.3710278,0.1326434,0.2329369,0.0804516,0.0225358,0.4464616,0.3863005,0.2285081,0.0117902
93,0.1635795,0.5050772,0.0111743,0.1988639,0.0872717,0.6635224,0.0862595,0.5805706,0.6537007,0.2657704,0.5214484,0.2055912,0.2236223,0.6203309,0.5068243,0.4852602,0.3545164,0.3243063,0.5059575,0.0254174,0.0697068,0.4337872,0.090526,0.5126844,0.1403055,0.463518,0.5786696,0.7557647,0.6831374,0.5909801,0.7073525,0.5859231,0.6674873,0.573166,0.5257067,0.751837,0.6734837,0.6052018,0.698077,0.6055829,0.6843925,0.2860926,0.4235216,0.3195022,0.0424765,0.5855778,0.4728667,0.0,0.0175245,0.1761976,0.0350413,0.0250414,0.086859,0.4192477,0.4985663,0.0963877,0.00073,0.0254942,0.1897888,0.1020402,0.6156764,0.4762381,0.1908464,0.4280695,0.2038923,0.0083114,0.1873629,0.1212568,0.6415511,0.1192466,0.0516739,0.5587291,0.5024528,0.4020946,0.1405933,0.6756667,0.6747785,0.3528357,0.2888297,0.2843437,0.0940659,0.2958044,0.0333286,0.4315089,0.0133609,0.218635,0.0782778,0.7072321,0.0156214,0.1350581,0.1598216,0.024938,0.4376465,0.151604,0.1830696,0.0592253,0.0545446,0.4013458,0.4413018,0.2393034,0.0146043
94,0.1152163,0.4785032,0.0014582,0.1657421,0.1315273,0.6757726,0.0720452,0.506114,0.5606086,0.3109335,0.5647805,0.2712297,0.210343,0.5847332,0.4062,0.5390787,0.32483,0.3972206,0.4171474,0.0625174,0.0960588,0.3446429,0.0936593,0.6203395,0.1457231,0.4228298,0.5374561,0.6567285,0.6616859,0.585296,0.6269586,0.58366,0.5157623,0.6805018,0.7080652,0.5830069,0.5836746,0.795261,0.7319853,0.6723123,0.7301758,0.2311975,0.5476926,0.3063778,0.0428045,0.7285682,0.3819004,0.0,0.0090089,0.4085522,0.0277741,0.0118768,0.0702517,0.3218767,0.5089002,0.0858553,0.001763,0.039911,0.183753,0.1097004,0.5231014,0.3254288,0.2206856,0.547637,0.1822304,0.0141396,0.2368188,0.0892042,0.7005982,0.0406371,0.0357191,0.7169748,0.556693,0.4013715,0.1447949,0.6898944,0.6055614,0.4965644,0.3642184,0.2605084,0.067744,0.267645,0.0118758,0.4859649,0.0180646,0.1955536,0.068093,0.6236904,0.0258896,0.1287945,0.1582783,0.0163883,0.3989146,0.1845949,0.2044202,0.0714447,0.0320842,0.403013,0.4238377,0.274577,0.0039883
95,0.1471705,0.3999748,0.003391,0.1179841,0.1169362,0.5959452,0.0979086,0.4524986,0.5633377,0.2319339,0.4726188,0.1684055,0.2936216,0.6505315,0.5573904,0.4876264,0.375879,0.3276734,0.4939798,0.0079482,0.0505984,0.4646634,0.0899694,0.5277977,0.1431038,0.3003892,0.6099674,0.6685161,0.5860516,0.6458478,0.7104477,0.6617763,0.7451047,0.7639718,0.5894205,0.5841606,0.6046401,0.6217984,0.5498688,0.5930723,0.5586354,0.2847505,0.5637197,0.3603314,0.0441458,0.6583738,0.4553959,0.0,0.0018548,0.3590566,0.0163558,0.0181611,0.11101,0.3178035,0.556961,0.0759148,0.0017836,0.0437375,0.0899175,0.1367372,0.5808205,0.3769833,0.17289,0.5134805,0.2277615,0.0205635,0.1912498,0.1335274,0.6605789,0.0571357,0.0928352,0.5406102,0.4851351,0.3791401,0.1392407,0.5245948,0.5932922,0.3830352,0.4667157,0.2390365,0.1048499,0.2579981,0.0076183,0.3904867,0.0198148,0.1621474,0.0490209,0.6052927,0.0263587,0.09202,0.1378119,0.0442628,0.402868,0.2339597,0.2315218,0.0801323,0.0167793,0.5008708,0.449391,0.3094614,0.0062544
96,0.1248381,0.6041373,0.0108232,0.1368287,0.1422641,0.6803502,0.0753464,0.5962895,0.6385806,0.2440713,0.5654535,0.2792528,0.3238685,0.6439014,0.4300649,0.5355879,0.263327,0.3356812,0.5400737,0.0142736,0.0186713,0.374862,0.0871432,0.5711073,0.1834778,0.4570441,0.7088088,0.7186081,0.6406927,0.7012441,0.7008769,0.5475066,0.6870969,0.6539759,0.6665826,0.5574387,0.6168415,0.5854806,0.6142286,0.835367,0.6047486,0.2548558,0.4692938,0.3816794,0.0396829,0.579683,0.4313799,0.0,0.0152108,0.3505422,0.0304203,0.0071737,0.0961322,0.3226387,0.5425233,0.0648225,0.0004647,0.0302574,0.170496,0.1106976,0.4367266,0.2999638,0.1298984,0.4190222,0.2775039,0.0094813,0.1669373,0.1302234,0.6486716,0.0851513,0.047376,0.6295936,0.5129744,0.3381829,0.1934408,0.6666806,0.7543735,0.3766227,0.4222746,0.2405762,0.1174699,0.3310322,0.0235383,0.4792117,0.0240357,0.1582148,0.0400606,0.6908676,0.0472968,0.0792551,0.1292218,0.0506641,0.3339197,0.1808241,0.1699446,0.0445513,0.0440214,0.5272214,0.4629338,0.2981031,0.0232132
97,0.1608757,0.3679978,0.0203825,0.1709192,0.0938555,0.6106077,0.0631598,0.5196944,0.6242544,0.1895716,0.4925397,0.2342353,0.2971411,0.5229275,0.4543034,0.4991405,0.3327481,0.4709246,0.45756,0.0167644,0.0545384,0.3890767,0.0856687,0.6399575,0.146972,0.431538,0.6254226,0.472542,0.559055,0.6200281,0.7355647,0.6893678,0.6029449,0.5155381,0.7849961,0.6435159,0.7213768,0.6248577,0.6313875,0.5758851,0.5502149,0.2551145,0.467729,0.3380377,0.0604942,0.6241812,0.5126255,0.0,0.0269985,0.3196428,0.0421698,0.0177684,0.2024077,0.1678549,0.5368419,0.0758014,0.0056734,0.0533009,0.1786739,0.1172761,0.4286481,0.2970392,0.1658945,0.496518,0.1242891,0.0182945,0.2747347,0.0990627,0.618277,0.0442968,0.054514,0.5788333,0.4669965,0.3898516,0.136992,0.6001316,0.6373831,0.4386452,0.496227,0.2633665,0.0630794,0.2222055,0.0142305,0.4283885,0.0146769,0.1722059,0.0847323,0.6817345,0.0188798,0.119324,0.2024955,0.0304297,0.3702201,0.155739,0.2446482,0.03098,0.0658084,0.4652973,0.4806339,0.3577431,0.0116023
98,0.1451952,0.4578706,0.0155719,0.1688803,0.1456232,0.6722964,0.0973459,0.5613845,0.6704019,0.2208505,0.4636222,0.2506248,0.2868237,0.6238791,0.4600831,0.4116482,0.3504655,0.370573,0.4034889,0.02532,0.0508087,0.3623361,0.114013,0.6463153,0.1125463,0.5155713,0.741852,0.6167832,0.6759148,0.5493604,0.6519431,0.7025678,0.8031011,0.577276,0.5871862,0.5398934,0.6067271,0.7330711,0.5825552,0.7301039,0.6803256,0.235322,0.4270066,0.4415676,0.0294423,0.6164585,0.4684582,0.0,0.024306,0.4046855,0.043607,0.0290479,0.1257983,0.3482219,0.3379135,0.0548549,0.0046927,0.0386964,0.2135265,0.0828394,0.3836951,0.3685085,0.2069769,0.4104942,0.2855909,0.0298162,0.2900225,0.1046128,0.5925644,0.0744727,0.0682876,0.6171879,0.5535859,0.4048269,0.132564,0.571561,0.6523956,0.5626555,0.2753794,0.2146427,0.0976214,0.2537053,0.0331706,0.4136679,0.0322894,0.1636392,0.1322533,0.5863565,0.0174444,0.0912838,0.1351503,0.0333439,0.3702383,0.1342999,0.1779241,0.0770565,0.0189895,0.4685339,0.4905301,0.3087147,0.0170692
99,0.1239093,0.4255217,0.0085573,0.0761908,0.1404661,0.5967683,0.1174033,0.5450999,0.6681152,0.2169506,0.546531,0.290382,0.302692,0.6389912,0.5078453,0.5992516,0.3778781,0.3148446,0.5019382,0.0221822,0.0383275,0.3540598,0.0886692,0.578958,0.124399,0.3572728,0.570515,0.6081582,0.6193698,0.6905318,0.5991396,0.5942761,0.6380198,0.6502054,0.5924947,0.6701665,0.7091486,0.6473502,0.575058,0.7255537,0.7422033,0.2004257,0.4362675,0.3578452,0.0660739,0.7532139,0.3692197,0.0,0.0067615,0.3623136,0.0443844,0.0238073,0.0586131,0.30891,0.5165176,0.0436956,0.0011207,0.0274106,0.1422946,0.1339183,0.4050686,0.2747009,0.2186087,0.5105849,0.2106194,0.0366444,0.2277951,0.0986333,0.6794981,0.0575097,0.0326386,0.5590303,0.6083463,0.352848,0.1625194,0.4657525,0.6807673,0.3556082,0.3001912,0.2567984,0.1066348,0.2241446,0.0260175,0.3909824,0.0378492,0.1601386,0.073875,0.5446184,0.0037943,0.1080247,0.1519108,0.0186226,0.3999579,0.1862376,0.2336782,0.0614814,0.0448097,0.4077115,0.4463208,0.2200217,0.016059
100,0.1487047,0.4284511,0.0115224,0.0931711,0.1543202,0.6376817,0.0694679,0.6208752,0.663119,0.2386618,0.4660803,0.1787799,0.3100906,0.5937205,0.4710661,0.4611982,0.3223457,0.3149483,0.5101417,0.0131189,0.0341617,0.3568241,0.1190603,0.7048856,0.1797835,0.4124812,0.5049061,0.6846144,0.6291352,0.6899015,0.7905241,0.5778562,0.6017736,0.5598459,0.6807789,0.6880697,0.6508521,0.6677922,0.661698,0.5330476,0.6957989,0.1732572,0.4754291,0.3107696,0.0573946,0.5797925,0.3746561,0.0,0.0136211,0.3897733,0.0407337,0.0162498,0.1525728,0.3637156,0.3953482,0.0196568,0.0015277,0.0500317,0.1361913,0.1240977,0.4654838,0.2602802,0.1946345,0.6122651,0.2215256,0.0479854,0.1759892,0.1387222,0.5243321,0.103473,0.1124844,0.5701547,0.6093833,0.4335871,0.1718558,0.6746205,0.6676933,0.4567737,0.4037524,0.2698652,0.0601438,0.2729119,0.0338445,0.4774257,0.0317608,0.1434991,0.0632761,0.7046949,0.0049766,0.1084607,0.1779972,0.0174161,0.3559485,0.2047651,0.1781277,0.1400733,0.0589278,0.4933073,0.4340917,0.2737257,0.011632
101,0.1534256,0.44164,0.0144962,0.1682672,0.1342141,0.8418496,0.0719911,0.520437,0.7125804,0.2787626,0.4904603,0.2002519,0.3334283,0.6298963,0.3501354,0.4070241,0.3609247,0.3512335,0.5268252,0.0117046,0.027889,0.3845407,0.1424956,0.6105555,0.1644066,0.450702,0.5056523,0.6262812,0.5760195,0.6460122,0.6073754,0.6589226,0.5718061,0.7849232,0.7093129,0.5487887,0.6745453,0.6209755,0.597064,0.6320956,0.7636563,0.2158226,0.4664474,0.3440315,0.0394598,0.611938,0.375935,0.0,0.0140419,0.3836569,0.0479813,0.0076385,0.1096965,0.3404898,0.4629108,0.0703154,0.0038584,0.008419,0.1556096,0.1645714,0.5085213,0.3369691,0.2081572,0.477049,0.2295673,0.0171671,0.1560707,0.1242838,0.6042323,0.0473274,0.040438,0.6787867,0.5729381,0.315395,0.2070888,0.5391259,0.6073195,0.3618549,0.312263,0.201589,0.0731556,0.2572806,0.0187319,0.3631217,0.0147465,0.1701935,0.0276913,0.6146882,0.0192949,0.1432545,0.1540585,0.038532,0.4037847,0.1217772,0.1882256,0.1499467,0.0131104,0.5123047,0.4708277,0.3007843,0.0273051
102,0.1013323,0.456136,0.0071724,0.1665979,0.1147722,0.6442975,0.0813514,0.5751553,0.5931139,0.2365723,0.4152187,0.1720763,0.2965092,0.5440164,0.4114697,0.5089071,0.2594564,0.442538,0.4243834,0.0317805,0.0215788,0.3768805,0.103441,0.5087721,0.126545,0.5215017,0.6377557,0.742094,0.5784322,0.635455,0.5715986,0.6696249,0.6457729,0.7149238,0.6380124,0.7915121,0.6479296,0.6841054,0.68419,0.6425282,0.6208101,0.2811899,0.4939108,0.3779316,0.0177309,0.6474595,0.3664145,0.0,0.0061706,0.3792933,0.0153185,0.00461,0.0911733,0.3027086,0.4803719,0.0466819,0.0026697,0.0491738,0.0509723,0.1129309,0.4307687,0.2616141,0.2167946,0.3984422,0.2070354,0.0049571,0.1777371,0.0952535,0.6605069,0.1276798,0.0417177,0.5943059,0.6071828,0.4797752,0.1587153,0.6552934,0.6044507,0.4484096,0.247386,0.196821,0.0864989,0.2947266,0.0071551,0.4473242,0.0226962,0.1275139,0.1011572,0.6603076,0.0261009,0.1435265,0.1651976,0.0253395,0.4436576,0.1869108,0.2009591,0.0761725,0.0418787,0.5171997,0.426972,0.2580259,0.0240553
103,0.1769662,0.4674264,0.0111855,0.0819321,0.1211304,0.5094502,0.1190074,0.5400857,0.5939857,0.2275825,0.5708717,0.1650037,0.3229105,0.6263313,0.4423861,0.5985095,0.3583984,0.3424635,0.4048677,0.0376518,0.0266221,0.2879923,0.1130974,0.489982,0.0977437,0.3912289,0.5133883,0.549855,0.6791918,0.6976795,0.6696424,0.6381637,0.6289683,0.5884051,0.5492787,0.5047041,0.5916639,0.6331018,0.5788952,0.6065659,0.5102657,0.3195117,0.5635279,0.3054048,0.0281314,0.619926,0.4672678,0.0,0.0182403,0.3358612,0.0310663,0.035397,0.1233089,0.3358242,0.4535967,0.03837,0.0002982,0.0456643,0.1754017,0.0579224,0.4528318,0.2873532,0.2229086,0.48906,0.2175329,0.0122452,0.2330192,0.0725614,0.6381956,0.0550156,0.0524299,0.5901822,0.5873115,0.4375555,0.1145099,0.6676315,0.7485172,0.4678508,0.2489133,0.2477529,0.0975927,0.2057279,0.0128546,0.3899398,0.0362178,0.1970919,0.0865607,0.5690291,0.020365,0.0758704,0.2252559,0.0466075,0.3507092,0.1842759,0.2421351,0.0787494,0.0168016,0.4417543,0.5029553,0.3079698,0.0214668
104,0.1140425,0.4039459,0.0080693,0.0768048,0.1246339,0.5989002,0.1133847,0.5140446,0.5677732,0.2464138,0.4993827,0.2502151,0.2188354,0.6029075,0.4087907,0.448206,0.3640391,0.3270573,0.4497506,0.0298921,0.0378063,0.3566709,0.1149754,0.4798284,0.1238442,0.4004825,0.5672442,0.6746783,0.7715621,0.6418591,0.6218829,0.4941707,0.6122126,0.5665146,0.6301736,0.5493852,0.669634,0.7295404,0.5700556,0.6620071,0.6652529,0.2797417,0.5233643,0.3100413,0.0536506,0.5382664,0.3863847,0.0,0.0115498,0.3395221,0.0282829,0.0422593,0.0878259,0.385391,0.4276951,0.0634494,0.0016494,0.018596,0.2127921,0.1667053,0.5180608,0.3248171,0.223115,0.3925869,0.1892375,0.0227438,0.2162369,0.0860161,0.5473654,0.0492015,0.042022,0.5562104,0.6033033,0.3918187,0.1699999,0.5060565,0.6048679,0.5209913,0.3248332,0.1857714,0.0661568,0.2211084,0.0227768,0.4507306,0.033049,0.1692198,0.0505779,0.6093493,0.0060733,0.0990572,0.1745885,0.0231976,0.3082794,0.1745695,0.1657064,0.0514387,0.0580434,0.3921257,0.396412,0.2279472,0.0105352
105,0.1644907,0.4403617,0.0094245,0.1612441,0.1227717,0.6659053,0.0963265,0.468545,0.5392483,0.2756465,0.490702,0.2503615,0.2693783,0.6155072,0.4541518,0.6031732,0.3950698,0.3147548,0.4950414,0.021342,0.0548425,0.2435534,0.1065458,0.4928287,0.1069358,0.3947168,0.5904345,0.653846,0.3389303,0.6364122,0.6625835,0.5586642,0.6139893,0.7202126,0.4635406,0.722788,0.5453657,0.5857694,0.5171198,0.5728774,0.7001943,0.3452378,0.5068349,0.3934351,0.0422461,0.6224406,0.5291087,0.0,0.0118892,0.344191,0.0162156,0.0102479,0.0812523,0.3690985,0.4857078,0.0913916,0.0119631,0.0463186,0.1396434,0.1033767,0.1765297,0.3840507,0.0846002,0.1579533,0.118413,0.033925,0.3684991,0.2460581,0.5771169,0.0366961,0.0356512,0.5725655,0.6103096,0.3458831,0.1332767,0.6213176,0.6381399,0.3460161,0.3061459,0.3425168,0.068208,0.2074412,0.0243628,0.3449674,0.0087113,0.1984555,0.0963927,0.5832122,0.0133009,0.1082006,0.17964,0.0785822,0.3797712,0.1212225,0.2210279,0.0570393,0.0662576,0.4341724,0.4941646,0.2238422,0.0138793
106,0.1741112,0.4478774,0.0053618,0.1438604,0.1246638,0.7327493,0.0941599,0.5025839,0.6934876,0.2017757,0.5605812,0.2570006,0.2599569,0.6204199,0.4813908,0.3390629,0.4450074,0.2943711,0.518487,0.0197008,0.0158922,0.3854963,0.1545674,0.5337059,0.1943982,0.4221747,0.5009077,0.6792194,0.6373022,0.6596365,0.6892715,0.6418236,0.5981151,0.5827501,0.6677643,0.6734202,0.5313249,0.7492421,0.53658,0.6320586,0.6544244,0.2297212,0.5146264,0.3710458,0.0447177,0.6117043,0.4789323,0.0,0.0028015,0.3241168,0.0202869,0.019088,0.0589419,0.3998442,0.601326,0.0990237,0.010385,0.0552431,0.1843166,0.3039184,0.2374914,0.2804991,0.1596635,0.4764907,0.2326471,0.0101118,0.1896855,0.144149,0.5571707,0.0410383,0.0662048,0.5251574,0.5301747,0.4721685,0.1445687,0.5990287,0.6050396,0.4370869,0.3263244,0.2393594,0.0731713,0.1918905,0.0173326,0.4787283,0.0160669,0.1240708,0.0402654,0.671783,0.0204296,0.0787262,0.130467,0.0345482,0.2927105,0.1669656,0.1670962,0.0658858,0.0238178,0.4620255,0.5574127,0.1953674,0.0278116
107,0.1683319,0.5200632,0.0168883,0.1094412,0.1095104,0.6619231,0.082978,0.4752616,0.6239976,0.2089634,0.4393727,0.2194742,0.3588978,0.5868636,0.5206945,0.5946237,0.2414821,0.3668331,0.4899993,0.0169657,0.0690081,0.461508,0.1194251,0.510876,0.1465477,0.4863707,0.5763385,0.6236942,0.678361,0.725059,0.7314973,0.5927777,0.6542052,0.6740805,0.5729276,0.6519412,0.6311648,0.6282601,0.7050885,0.5395455,0.5771781,0.224802,0.6032821,0.4581414,0.037113,0.6250701,0.3719933,0.0,0.0075146,0.3055389,0.0465883,0.0186789,0.0795887,0.2744118,0.5032418,0.0601383,0.0012297,0.0548331,0.1367521,0.1374761,0.4255584,0.1616679,0.1717362,0.3795288,0.2806007,0.0228894,0.1593496,0.1021583,0.6865976,0.0600713,0.0580608,0.6102708,0.5348884,0.4529766,0.1368402,0.5853559,0.6766144,0.443435,0.3505435,0.1918205,0.0656913,0.2135154,0.0196564,0.3980622,0.0150924,0.1807505,0.047677,0.580752,0.0130439,0.0895272,0.144103,0.0352194,0.324967,0.1880252,0.1864788,0.0801015,0.0472206,0.3834768,0.4100095,0.2853545,0.0072599
108,0.1085707,0.4257518,0.0091621,0.1321639,0.1455117,0.6532709,0.1029316,0.5509797,0.6089699,0.2111959,0.5625539,0.2555291,0.2891037,0.6556064,0.4250218,0.6033142,0.3325684,0.2902965,0.5072565,0.0196431,0.0506675,0.42109,0.1075142,0.5461227,0.1274681,0.4143904,0.5105224,0.5508049,0.6449447,0.5383064,0.6844008,0.7279476,0.7178185,0.6520944,0.5914435,0.6073696,0.5391779,0.5243489,0.6996347,0.6535851,0.6661472,0.2108549,0.4531756,0.2975953,0.0127257,0.6591558,0.3564961,0.0,0.0224316,0.4081861,0.0280175,0.015981,0.1047763,0.3354517,0.4444422,0.0401406,0.0013308,0.0411893,0.1573014,0.1460395,0.4463844,0.3787044,0.1007588,0.4380113,0.1800505,0.010804,0.2313091,0.1345466,0.6452823,0.0696307,0.0511885,0.4645522,0.6297278,0.3577048,0.1230706,0.6002223,0.4980651,0.376008,0.3849465,0.1939843,0.1100043,0.2494359,0.0117872,0.4347237,0.0252368,0.1838122,0.0542831,0.5965443,0.029489,0.1162927,0.1246282,0.0276997,0.3755803,0.2202289,0.1821884,0.0627005,0.0533279,0.5107586,0.4811079,0.2184652,0.0045363
109,0.1496614,0.5760453,0.0044443,0.0848198,0.1801614,0.7655459,0.0721244,0.5185724,0.6032038,0.2413214,0.4738797,0.2089921,0.3387613,0.6209016,0.4059999,0.4042383,0.352231,0.378119,0.3892628,0.0125814,0.0332922,0.449485,0.0677459,0.537132,0.1825207,0.4611294,0.5048661,0.7203351,0.6782968,0.7574877,0.6307402,0.6572963,0.688473,0.6445057,0.5498758,0.6041696,0.6106563,0.6861827,0.5306396,0.7313068,0.5969653,0.2531394,0.56158,0.3598972,0.0552273,0.7532296,0.400895,0.0,0.0162731,0.4369735,0.0392064,0.0149419,0.1158636,0.3921193,0.5441554,0.0479958,0.0006089,0.0387809,0.1472209,0.0964302,0.5162733,0.3747131,0.2040616,0.2263195,0.1978882,0.0188077,0.158611,0.0793325,0.5492599,0.0695793,0.0459641,0.7038433,0.5342526,0.3914884,0.1578149,0.5837208,0.5981631,0.4636459,0.2739298,0.2020055,0.1070158,0.2950492,0.0100993,0.4319606,0.0326485,0.2455681,0.03909,0.6959392,0.0061868,0.0787477,0.1625888,0.0129886,0.363433,0.1301709,0.1663301,0.079468,0.0498576,0.3593393,0.4693392,0.2778935,0.0187177
110,0.1275966,0.4985502,0.0076665,0.1539194,0.133438,0.7613948,0.087909,0.429205,0.6032854,0.2324003,0.519929,0.2531266,0.3112383,0.5983608,0.4341698,0.553409,0.2977619,0.3568996,0.4514227,0.0533849,0.0271318,0.3676046,0.1333147,0.5533806,0.1808753,0.4140454,0.5369164,0.6385505,0.6194722,0.567531,0.697583,0.5644583,0.5345408,0.7208466,0.6275435,0.6987716,0.5774034,0.6066982,0.5758434,0.5983007,0.6643223,0.2706935,0.4398634,0.3466342,0.0658691,0.667091,0.2996266,0.0,0.0262289,0.3917761,0.0401258,0.0618218,0.1340702,0.3229146,0.5152459,0.0546329,0.0027345,0.0367036,0.1443001,0.0816189,0.4031458,0.3841598,0.1805463,0.4691227,0.1377183,0.0076227,0.2190952,0.1015242,0.6227297,0.0907105,0.0578845,0.5768095,0.6942128,0.4387531,0.1604612,0.5672031,0.7156241,0.3699076,0.2182114,0.2177984,0.0918658,0.2863989,0.0160217,0.4637432,0.0132917,0.2313475,0.1039216,0.6734388,0.0516223,0.105731,0.1131394,0.0322778,0.3516118,0.1895408,0.1634052,0.0632388,0.0288826,0.4117392,0.4730151,0.2534591,0.0327269
111,0.1513253,0.4423547,0.0166798,0.1322251,0.1592031,0.6680671,0.1582448,0.5437313,0.5364265,0.2369563,0.4739145,0.2196206,0.2621476,0.6633396,0.4157435,0.5689705,0.2997654,0.3236097,0.4379117,0.0112892,0.0756984,0.4728306,0.1344265,0.4890518,0.144405,0.4051985,0.574557,0.5996007,0.5623447,0.5739502,0.6652842,0.5903494,0.662535,0.6365037,0.577536,0.6369402,0.6517307,0.5936893,0.6269944,0.5661641,0.6415725,0.2494339,0.5719491,0.3115649,0.0511164,0.5757958,0.3965551,0.0,0.0170898,0.3856783,0.0056302,0.0223358,0.1226861,0.3931602,0.4612736,0.0572344,0.0013412,0.0211915,0.1314103,0.1035122,0.4286746,0.3520728,0.1465786,0.3616189,0.1492185,0.0212463,0.1325158,0.123547,0.6285321,0.071613,0.0309263,0.6144361,0.6074029,0.4980554,0.1197581,0.5909733,0.5660999,0.4433174,0.3576093,0.2412155,0.0718718,0.2547039,0.0204785,0.5169,0.0200815,0.1477931,0.0661989,0.4925727,0.0204549,0.0984701,0.169522,0.0225454,0.3952496,0.1686846,0.2227604,0.0518438,0.0470762,0.4231013,0.4276179,0.2289194,0.0164711
112,0.1407653,0.3963531,0.0130948,0.1657995,0.1872853,0.7108014,0.090325,0.5607814,0.6401291,0.2439899,0.4412652,0.3331804,0.2416029,0.6680798,0.4713694,0.4184402,0.3525076,0.3710116,0.4537191,0.0087221,0.0516289,0.4037341,0.0833246,0.5055858,0.1169262,0.4167872,0.5112036,0.6039453,0.7225964,0.6599678,0.5934713,0.6538947,0.5766815,0.5685668,0.5368736,0.6780278,0.6009166,0.59851,0.6442239,0.6275891,0.6044209,0.1859666,0.5310844,0.3858633,0.054159,0.5416099,0.4106279,0.0,0.0230315,0.3364276,0.0292467,0.0384112,0.1121833,0.4134584,0.5139243,0.039923,0.0012337,0.0437192,0.1845901,0.1917213,0.4226336,0.4451965,0.197418,0.4401351,0.2491002,0.0136395,0.1827022,0.0511472,0.580948,0.098434,0.0819708,0.5895023,0.5251755,0.4837157,0.2487359,0.5980231,0.616639,0.3357897,0.270402,0.2575981,0.0925468,0.2584817,0.018366,0.4806562,0.0151325,0.1450445,0.0575986,0.5749423,0.0248467,0.1396592,0.1644019,0.0265909,0.40644,0.1490052,0.2036608,0.0712679,0.0367743,0.372033,0.4622288,0.2581816,0.0196438
